DESCRIPTION,SERVICE OPTION,HIGHLIGHTS,ACCESSIBILITY,OFFERINGS,DINING OPTIONS,AMENITIES,ATHMOSPHERE,CROWD,PLANNING,PAYMENTS
-,Makan di tempat,Koktail enak,Alkohol,Toilet,Nyaman,Berkelompok,Menerima reservasi,-,-,-
,,Musik live,Bir,,Santai,,,,,
,,Pertunjukan live,Koktail,,,,,,,
,,,Makanan,,,,,,,
,,,Makanan di bar,,,,,,,
,,,Minuman keras,,,,,,,
,,,Wine,,,,,,,
