DESCRIPTION,SERVICE OPTION,HIGHLIGHTS,ACCESSIBILITY,OFFERINGS,DINING OPTIONS,AMENITIES,ATHMOSPHERE,CROWD,PLANNING,PAYMENTS
-,Bawa pulang,Kopi,Sarapan,Cocok untuk anak-anak,Nyaman,Berkelompok,Menerima reservasi,Hanya tunai,-,-
,Makan di tempat,Makanan halal,Brunch,Toilet,Santai,,,,,
,,Menu untuk anak-anak,Makan siang,,,,,,,
