DESCRIPTION,SERVICE OPTION,HIGHLIGHTS,ACCESSIBILITY,OFFERINGS,DINING OPTIONS,AMENITIES,ATHMOSPHERE,CROWD,PLANNING,PAYMENTS
-,Bawa pulang,,Hidangan larut malam,Brunch,Cocok untuk anak-anak,Nyaman,Berkelompok,Menerima reservasi,Kartu debit,-
,Makan di tempat,,Hidangan organik,Makan siang,Kursi tinggi,Santai,,,Kartu kredit,
,,,Kopi,Makan malam,Toilet,,,,,
,,,,Hidangan penutup,,,,,,
,,,,Tempat duduk,,,,,,
