DESCRIPTION,SERVICE OPTION,HIGHLIGHTS,ACCESSIBILITY,OFFERINGS,DINING OPTIONS,AMENITIES,ATHMOSPHERE,CROWD,PLANNING,PAYMENTS
Tempat makan sederhana yang menghidangkan menu gudeg komplit khas Jogja dengan aneka pilihan lauknya.,-,Antar tanpa bertemu,,Makanan halal,Sarapan,Cocok untuk anak-anak,Nyaman,Hanya tunai,-,-
,,Pesan antar,,,Makan siang,,Santai,,,
,,Bawa pulang,,,Makan malam,,,,,
,,Makan di tempat,,,Katering,,,,,
